insee;nom;nomcourt;type;forme;pop;nbcom;lon;lat;an;categorie;conso;consocvc;co2;eco2;co2i
245700950;CC du Pays de Phalsbourg;Pays de Phalsbourg;CC;Rural autonome;17244;26;7,2241;48,7233;2022;Electricité;84900;87300;0;2920;2920
245700950;CC du Pays de Phalsbourg;Pays de Phalsbourg;CC;Rural autonome;17244;26;7,2241;48,7233;2022;Gaz Naturel;25300;28200;5100;5120;0
245700950;CC du Pays de Phalsbourg;Pays de Phalsbourg;CC;Rural autonome;17244;26;7,2241;48,7233;2022;Produits pétroliers;272000;277000;72600;73600;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Aucune énergie;0;0;275;5800;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Autres énergies renouvelables (EnR);17000;17500;0;42,3;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Bois-énergie (EnR);20100;21100;0;538;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Chaleur et froid issus de réseau;18200;18700;0;8000;8000
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Electricité;88500;89100;0;3750;3750
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Gaz Naturel;130000;134000;26300;26400;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2019;Produits pétroliers;97400;98600;26000;26500;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Aucune énergie;0;0;270;5460;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Autres énergies renouvelables (EnR);17300;19000;0;23,9;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Bois-énergie (EnR);18200;21000;0;473;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Chaleur et froid issus de réseau;15800;17100;0;6260;6260
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Electricité;88900;90700;0;3570;3570
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Gaz Naturel;115000;125000;23200;23300;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2020;Produits pétroliers;78500;82000;20900;21300;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Aucune énergie;0;0;266;5430;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Autres énergies renouvelables (EnR);21400;20800;0;31,2;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Bois-énergie (EnR);21700;20800;0;542;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Chaleur et froid issus de réseau;18600;18200;0;6800;6800
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Electricité;89500;89000;0;3420;3420
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Gaz Naturel;136000;132000;27400;27400;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2021;Produits pétroliers;89800;88800;23900;24300;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Aucune énergie;0;0;245;5260;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Autres énergies renouvelables (EnR);23800;26100;0;22,8;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Bois-énergie (EnR);18200;21000;0;437;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Chaleur et froid issus de réseau;16000;17300;0;5030;5030
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Electricité;81000;82400;0;2720;2720
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Gaz Naturel;113000;123000;22900;22900;0
245701164;CC du Warndt;Warndt;CC;Urbain;17478;5;6,6564;49,1966;2022;Produits pétroliers;75500;77900;20100;20400;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2019;Aucune énergie;0;0;225;219000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2019;Autres énergies renouvelables (EnR);61100;62900;0;222;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2019;Bois-énergie (EnR);137000;143000;0;3160;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2019;Electricité;199000;200000;0;8580;8580
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2019;Gaz Naturel;158000;161000;32000;32100;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2019;Produits pétroliers;391000;395000;104000;107000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2020;Aucune énergie;0;0;217;215000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2020;Autres énergies renouvelables (EnR);65500;71300;0;230;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2020;Bois-énergie (EnR);125000;142000;0;2780;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2020;Electricité;190000;195000;0;7890;7890
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2020;Gaz Naturel;145000;151000;29300;29300;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2020;Produits pétroliers;371000;381000;98900;102000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2021;Aucune énergie;0;0;226;208000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2021;Autres énergies renouvelables (EnR);74100;72500;0;268;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2021;Bois-énergie (EnR);145000;140000;0;3190;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2021;Electricité;197000;195000;0;7690;7690
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2021;Gaz Naturel;153000;151000;30800;30900;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2021;Produits pétroliers;409000;406000;109000;112000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2022;Aucune énergie;0;0;225;201000;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2022;Autres énergies renouvelables (EnR);77700;84400;0;235;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2022;Bois-énergie (EnR);127000;143000;0;2660;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2022;Electricité;186000;190000;0;6370;6370
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2022;Gaz Naturel;117000;123000;23700;23700;0
245701206;CC du Saulnois;Saulnois;CC;Rural autonome;28218;128;6,6342;48,8477;2022;Produits pétroliers;359000;366000;95500;98300;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Aucune énergie;0;0;187000;208000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Autres énergies renouvelables (EnR);71200;72900;0;129;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Autres non renouvelables;505000;505000;175000;178000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Bois-énergie (EnR);44400;46700;0;1240;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Combustibles Minéraux Solides (CMS);0;0;0;0;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Electricité;691000;693000;0;28700;28700
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Gaz Naturel;1480000;1500000;300000;303000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2019;Produits pétroliers;397000;397000;106000;107000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Aucune énergie;0;0;61000;79900;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Autres énergies renouvelables (EnR);76000;81700;0;112;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Autres non renouvelables;163000;163000;56100;57000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Bois-énergie (EnR);41700;48000;0;1110;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Combustibles Minéraux Solides (CMS);0;0;0;0;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Electricité;624000;630000;0;25200;25200
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Gaz Naturel;1460000;1500000;296000;299000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2020;Produits pétroliers;330000;333000;88100;89200;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2021;Aucune énergie;0;0;3190;22700;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2021;Autres énergies renouvelables (EnR);107000;105000;0;171;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2021;Bois-énergie (EnR);49400;47500;0;1260;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2021;Electricité;669000;667000;0;25400;25400
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2021;Gaz Naturel;1850000;1840000;375000;379000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2021;Produits pétroliers;378000;378000;101000;102000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2022;Aucune énergie;0;0;3190;21700;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2022;Autres énergies renouvelables (EnR);120000;128000;0;184;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2022;Bois-énergie (EnR);41500;47600;0;1000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2022;Electricité;604000;609000;0;20100;20100
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2022;Gaz Naturel;1440000;1470000;291000;294000;0
245701222;CA du Val de Fensch;Val de Fensch;CA;Urbain;70972;10;6,0728;49,3202;2022;Produits pétroliers;345000;347000;91900;93100;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Aucune énergie;0;0;527;48800;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Autres énergies renouvelables (EnR);56500;57900;0;111;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Bois-énergie (EnR);35600;37400;0;1030;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Chaleur et froid issus de réseau;16800;17500;0;354;354
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Electricité;250000;252000;0;10700;10700
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Gaz Naturel;364000;377000;73600;73800;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2019;Produits pétroliers;338000;339000;89900;91300;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Aucune énergie;0;0;508;55700;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Autres énergies renouvelables (EnR);57600;62500;0;102;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Bois-énergie (EnR);34100;39300;0;933;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Chaleur et froid issus de réseau;16800;18900;0;356;356
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Electricité;247000;252000;0;10100;10100
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Gaz Naturel;333000;369000;67400;67600;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2020;Produits pétroliers;283000;287000;75500;76700;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Aucune énergie;0;0;525;42700;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Autres énergies renouvelables (EnR);70700;69200;0;101;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Bois-énergie (EnR);40500;38900;0;1060;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Chaleur et froid issus de réseau;19100;18500;0;476;476
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Electricité;243000;241000;0;9330;9330
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Gaz Naturel;367000;357000;74200;74400;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2021;Produits pétroliers;323000;322000;86000;87200;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Aucune énergie;0;0;530;48000;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Autres énergies renouvelables (EnR);74900;81500;0;96,6;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Bois-énergie (EnR);34300;39400;0;853;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Chaleur et froid issus de réseau;25200;28300;0;905;905
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Electricité;257000;261000;0;8660;8660
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Gaz Naturel;292000;322000;59100;59200;0
245701271;CC du Pays Orne Moselle;Pays Orne Moselle;CC;Urbain;52864;12;6,0701;49,2373;2022;Produits pétroliers;270000;272000;71900;72900;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2019;Aucune énergie;0;0;286;80900;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2019;Autres énergies renouvelables (EnR);45700;47000;0;93,2;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2019;Bois-énergie (EnR);58900;61900;0;1670;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2019;Electricité;136000;138000;0;6110;6110
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2019;Gaz Naturel;94700;98800;19200;19200;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2019;Produits pétroliers;280000;282000;74600;75800;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2020;Aucune énergie;0;0;270;103000;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2020;Autres énergies renouvelables (EnR);48600;52700;0;105;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2020;Bois-énergie (EnR);53900;62200;0;1480;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2020;Electricité;132000;138000;0;5630;5630
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2020;Gaz Naturel;89400;101000;18100;18100;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2020;Produits pétroliers;266000;272000;70800;72200;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2021;Aucune énergie;0;0;318;97900;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2021;Autres énergies renouvelables (EnR);55600;54400;0;108;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2021;Bois-énergie (EnR);63900;61300;0;1690;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2021;Electricité;139000;138000;0;5590;5590
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2021;Gaz Naturel;99900;96600;20200;20200;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2021;Produits pétroliers;283000;281000;75300;76700;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2022;Aucune énergie;0;0;318;87600;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2022;Autres énergies renouvelables (EnR);61100;66400;0;110;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2022;Bois-énergie (EnR);54900;63100;0;1400;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2022;Electricité;131000;136000;0;4620;4620
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2022;Gaz Naturel;80200;89800;16200;16200;0
245701354;CC de l'Arc Mosellan;Arc Mosellan;CC;Rural périurbain;35514;26;6,3035;49,3195;2022;Produits pétroliers;263000;268000;70000;71300;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Aucune énergie;0;0;692;34400;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Autres énergies renouvelables (EnR);107000;108000;0;275;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Bois-énergie (EnR);45200;47500;0;1210;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Chaleur et froid issus de réseau;9360;9750;0;684;684
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Combustibles Minéraux Solides (CMS);11300;11300;4340;4370;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Electricité;654000;658000;0;27500;27500
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Gaz Naturel;827000;848000;166000;167000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2019;Produits pétroliers;868000;869000;231000;235000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Aucune énergie;0;0;666;30900;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Autres énergies renouvelables (EnR);109000;115000;0;243;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Bois-énergie (EnR);44100;50900;0;1120;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Chaleur et froid issus de réseau;8950;10100;0;742;742
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Combustibles Minéraux Solides (CMS);78200;78200;30100;30300;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Electricité;609000;619000;0;24600;24600
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Gaz Naturel;766000;825000;157000;158000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2020;Produits pétroliers;778000;783000;207000;210000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Aucune énergie;0;0;11800;42600;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Autres énergies renouvelables (EnR);133000;131000;0;317;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Bois-énergie (EnR);52400;50400;0;1270;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Chaleur et froid issus de réseau;10100;9810;0;696;696
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Combustibles Minéraux Solides (CMS);120000;120000;47300;47600;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Electricité;669000;666000;0;25600;25600
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Gaz Naturel;867000;850000;175000;176000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2021;Produits pétroliers;852000;851000;227000;231000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Aucune énergie;0;0;10200;40200;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Autres énergies renouvelables (EnR);146000;155000;0;279;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Bois-énergie (EnR);45300;52000;0;1040;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Chaleur et froid issus de réseau;8780;9850;0;600;600
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Combustibles Minéraux Solides (CMS);105000;105000;42000;42200;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Electricité;634000;643000;0;21300;21300
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Gaz Naturel;732000;784000;148000;148000;0
245701362;CA Portes de France-Thionville;Portes de France-Thionville;CA;Urbain;83270;13;6,1026;49,3711;2022;Produits pétroliers;820000;824000;219000;222000;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2019;Aucune énergie;0;0;214;13600;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2019;Autres énergies renouvelables (EnR);31800;32600;0;54,1;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2019;Bois-énergie (EnR);20900;22000;0;615;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2019;Electricité;90600;91600;0;3970;3970
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2019;Gaz Naturel;182000;190000;36900;37000;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2019;Produits pétroliers;191000;192000;51000;51700;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2020;Aucune énergie;0;0;206;12700;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2020;Autres énergies renouvelables (EnR);32900;35700;0;52,9;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2020;Bois-énergie (EnR);19700;22800;0;559;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2020;Electricité;89200;92000;0;3700;3700
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2020;Gaz Naturel;171000;191000;34500;34600;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2020;Produits pétroliers;165000;167000;44000;44700;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2021;Aucune énergie;0;0;212;12400;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2021;Autres énergies renouvelables (EnR);40400;39500;0;67,4;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2021;Bois-énergie (EnR);23100;22200;0;623;0
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2021;Electricité;91400;90600;0;3590;3590
245701404;CC du Pays Haut Val d'Alzette;Pays Haut Val d'Alzette;CC;Urbain;29401;8;5,957;49,4401;2021;Gaz Naturel;188000;182000;37900;38100;0
